INTERVAL_DATETIME,REGION,POWER,QI,LASTCHANGED
5/11/22 3:00,NSW1,0,1,5/11/22 3:19
5/11/22 3:30,NSW1,0,1,5/11/22 3:49
5/11/22 4:00,NSW1,0,1,5/11/22 4:19
5/11/22 4:30,NSW1,0,1,5/11/22 4:49
5/11/22 5:00,NSW1,1.578,1,5/11/22 5:19
5/11/22 5:30,NSW1,72.414,1,5/11/22 5:49
5/11/22 6:00,NSW1,288.906,1,5/11/22 6:19
5/11/22 6:30,NSW1,636.514,1,5/11/22 6:49
5/11/22 7:00,NSW1,1086.112,1,5/11/22 7:19
5/11/22 7:30,NSW1,1532.818,1,5/11/22 7:49
5/11/22 8:00,NSW1,1880.344,1,5/11/22 8:19
5/11/22 8:30,NSW1,2164.474,1,5/11/22 8:49
5/11/22 9:00,NSW1,2443.406,1,5/11/22 9:19
5/11/22 9:30,NSW1,2660.562,1,5/11/22 9:49
5/11/22 10:00,NSW1,2776.67,1,5/11/22 10:20
5/11/22 10:30,NSW1,2941.714,1,5/11/22 10:49
5/11/22 11:00,NSW1,2933.112,1,5/11/22 11:19
5/11/22 11:30,NSW1,2894.77,1,5/11/22 11:49
5/11/22 12:00,NSW1,2857.758,1,5/11/22 12:19
5/11/22 12:30,NSW1,2724.711,1,5/11/22 12:49
5/11/22 13:00,NSW1,2687.584,1,5/11/22 13:19
5/11/22 13:30,NSW1,2603.212,1,5/11/22 13:49
5/11/22 14:00,NSW1,2538.219,1,5/11/22 14:19
5/11/22 14:30,NSW1,2480.143,1,5/11/22 14:49
5/11/22 15:00,NSW1,2288.354,1,5/11/22 15:19
5/11/22 15:30,NSW1,2000.713,1,5/11/22 15:49
5/11/22 16:00,NSW1,1642.098,1,5/11/22 16:19
5/11/22 16:30,NSW1,1256.249,1,5/11/22 16:49
5/11/22 17:00,NSW1,851.281,1,5/11/22 17:19
5/11/22 17:30,NSW1,488.113,1,5/11/22 17:49
5/11/22 18:00,NSW1,201.645,1,5/11/22 18:19
5/11/22 18:30,NSW1,39.668,1,5/11/22 18:49
5/11/22 19:00,NSW1,0.43,1,5/11/22 19:19
5/11/22 19:30,NSW1,0,1,5/11/22 19:49
5/11/22 20:00,NSW1,0,1,5/11/22 20:19
5/11/22 20:30,NSW1,0,1,5/11/22 20:49
5/11/22 21:00,NSW1,0,1,5/11/22 21:19
5/11/22 21:30,NSW1,0,1,5/11/22 21:49
5/11/22 22:00,NSW1,0,1,5/11/22 22:19
5/11/22 22:30,NSW1,0,1,5/11/22 22:49
5/11/22 23:00,NSW1,0,1,5/11/22 23:19
5/11/22 23:30,NSW1,0,1,5/11/22 23:49
6/11/22 0:00,NSW1,0,1,6/11/22 0:19
6/11/22 0:30,NSW1,0,1,6/11/22 0:49
6/11/22 1:00,NSW1,0,1,6/11/22 1:19
6/11/22 1:30,NSW1,0,1,6/11/22 1:49
6/11/22 2:00,NSW1,0,1,6/11/22 2:19
6/11/22 2:30,NSW1,0,1,6/11/22 2:49
6/11/22 3:00,NSW1,0,1,6/11/22 3:19
6/11/22 3:30,NSW1,0,1,6/11/22 3:49
6/11/22 4:00,NSW1,0,1,6/11/22 4:19
6/11/22 4:30,NSW1,0,1,6/11/22 4:49
6/11/22 5:00,NSW1,2.012,1,6/11/22 5:19
6/11/22 5:30,NSW1,80.707,1,6/11/22 5:49
6/11/22 6:00,NSW1,324.597,1,6/11/22 6:19
6/11/22 6:30,NSW1,703.259,1,6/11/22 6:49
6/11/22 7:00,NSW1,1164.43,1,6/11/22 7:19
6/11/22 7:30,NSW1,1646.501,1,6/11/22 7:49
6/11/22 8:00,NSW1,2092.089,1,6/11/22 8:19
6/11/22 8:30,NSW1,2485.275,1,6/11/22 8:49
6/11/22 9:00,NSW1,2766.54,1,6/11/22 9:19
6/11/22 9:30,NSW1,2971.21,1,6/11/22 9:49
6/11/22 10:00,NSW1,3155.439,1,6/11/22 10:20
6/11/22 10:30,NSW1,3304.526,1,6/11/22 10:49
6/11/22 11:00,NSW1,3322.893,1,6/11/22 11:19
6/11/22 11:30,NSW1,3294.463,1,6/11/22 11:49
6/11/22 12:00,NSW1,3184.002,1,6/11/22 12:19
6/11/22 12:30,NSW1,3113.45,1,6/11/22 12:49
6/11/22 13:00,NSW1,3106.691,1,6/11/22 13:19
6/11/22 13:30,NSW1,2984.93,1,6/11/22 13:49
6/11/22 14:00,NSW1,2907.563,1,6/11/22 14:19
6/11/22 14:30,NSW1,2699.838,1,6/11/22 14:49
6/11/22 15:00,NSW1,2483.899,1,6/11/22 15:19
6/11/22 15:30,NSW1,2157.598,1,6/11/22 15:49
6/11/22 16:00,NSW1,1809.738,1,6/11/22 16:19
6/11/22 16:30,NSW1,1300.67,1,6/11/22 16:49
6/11/22 17:00,NSW1,832.883,1,6/11/22 17:19
6/11/22 17:30,NSW1,470.782,1,6/11/22 17:49
6/11/22 18:00,NSW1,209.929,1,6/11/22 18:19
6/11/22 18:30,NSW1,40.878,1,6/11/22 18:49
6/11/22 19:00,NSW1,0.317,1,6/11/22 19:19
6/11/22 19:30,NSW1,0,1,6/11/22 19:49
6/11/22 20:00,NSW1,0,1,6/11/22 20:19
6/11/22 20:30,NSW1,0,1,6/11/22 20:49
6/11/22 21:00,NSW1,0,1,6/11/22 21:19
6/11/22 21:30,NSW1,0,1,6/11/22 21:49
6/11/22 22:00,NSW1,0,1,6/11/22 22:19
6/11/22 22:30,NSW1,0,1,6/11/22 22:49
6/11/22 23:00,NSW1,0,1,6/11/22 23:19
6/11/22 23:30,NSW1,0,1,6/11/22 23:49
7/11/22 0:00,NSW1,0,1,7/11/22 0:19
7/11/22 0:30,NSW1,0,1,7/11/22 0:49
7/11/22 1:00,NSW1,0,1,7/11/22 1:19
7/11/22 1:30,NSW1,0,1,7/11/22 1:49
7/11/22 2:00,NSW1,0,1,7/11/22 2:19
7/11/22 2:30,NSW1,0,1,7/11/22 2:49
7/11/22 3:00,NSW1,0,1,7/11/22 3:19
7/11/22 3:30,NSW1,0,1,7/11/22 3:49
7/11/22 4:00,NSW1,0,1,7/11/22 4:19
7/11/22 4:30,NSW1,0,1,7/11/22 4:49
7/11/22 5:00,NSW1,2.245,1,7/11/22 5:19
7/11/22 5:30,NSW1,77.259,1,7/11/22 5:49
7/11/22 6:00,NSW1,303.606,1,7/11/22 6:19
7/11/22 6:30,NSW1,641.613,1,7/11/22 6:49
7/11/22 7:00,NSW1,1043.748,1,7/11/22 7:19
7/11/22 7:30,NSW1,1454.507,1,7/11/22 7:49
7/11/22 8:00,NSW1,1736.436,1,7/11/22 8:19
7/11/22 8:30,NSW1,2074.578,1,7/11/22 8:49
7/11/22 9:00,NSW1,2327.682,1,7/11/22 9:19
7/11/22 9:30,NSW1,2598.513,1,7/11/22 9:49
7/11/22 10:00,NSW1,2811.759,1,7/11/22 10:20
7/11/22 10:30,NSW1,2904.127,1,7/11/22 10:49
7/11/22 11:00,NSW1,2982.668,1,7/11/22 11:19
7/11/22 11:30,NSW1,3104.295,1,7/11/22 11:49
7/11/22 12:00,NSW1,3139.213,1,7/11/22 12:19
7/11/22 12:30,NSW1,3028.816,1,7/11/22 12:49
7/11/22 13:00,NSW1,2946.916,1,7/11/22 13:19
7/11/22 13:30,NSW1,2841.488,1,7/11/22 13:49
7/11/22 14:00,NSW1,2717.713,1,7/11/22 14:19
7/11/22 14:30,NSW1,2544.861,1,7/11/22 14:49
7/11/22 15:00,NSW1,2391.993,1,7/11/22 15:19
7/11/22 15:30,NSW1,2087.868,1,7/11/22 15:49
7/11/22 16:00,NSW1,1711.644,1,7/11/22 16:19
7/11/22 16:30,NSW1,1305.497,1,7/11/22 16:49
7/11/22 17:00,NSW1,885.961,1,7/11/22 17:19
7/11/22 17:30,NSW1,504.543,1,7/11/22 17:49
7/11/22 18:00,NSW1,205.026,1,7/11/22 18:19
7/11/22 18:30,NSW1,42.764,1,7/11/22 18:49
7/11/22 19:00,NSW1,0.35,1,7/11/22 19:19
7/11/22 19:30,NSW1,0,1,7/11/22 19:49
7/11/22 20:00,NSW1,0,1,7/11/22 20:19
7/11/22 20:30,NSW1,0,1,7/11/22 20:49
7/11/22 21:00,NSW1,0,1,7/11/22 21:19
7/11/22 21:30,NSW1,0,1,7/11/22 21:49
7/11/22 22:00,NSW1,0,1,7/11/22 22:19
7/11/22 22:30,NSW1,0,1,7/11/22 22:49
7/11/22 23:00,NSW1,0,1,7/11/22 23:19
7/11/22 23:30,NSW1,0,1,7/11/22 23:49
8/11/22 0:00,NSW1,0,1,8/11/22 0:19
8/11/22 0:30,NSW1,0,1,8/11/22 0:49
8/11/22 1:00,NSW1,0,1,8/11/22 1:19
8/11/22 1:30,NSW1,0,1,8/11/22 1:49
8/11/22 2:00,NSW1,0,1,8/11/22 2:19
8/11/22 2:30,NSW1,0,1,8/11/22 2:49
8/11/22 3:00,NSW1,0,1,8/11/22 3:19
8/11/22 3:30,NSW1,0,1,8/11/22 3:49
8/11/22 4:00,NSW1,0,1,8/11/22 4:19
8/11/22 4:30,NSW1,0,1,8/11/22 4:49
8/11/22 5:00,NSW1,3.152,1,8/11/22 5:19
8/11/22 5:30,NSW1,91.17,1,8/11/22 5:49
8/11/22 6:00,NSW1,316.355,1,8/11/22 6:19
8/11/22 6:30,NSW1,646.327,1,8/11/22 6:49
8/11/22 7:00,NSW1,1078.398,1,8/11/22 7:19
8/11/22 7:30,NSW1,1459.639,1,8/11/22 7:49
8/11/22 8:00,NSW1,1758.38,1,8/11/22 8:19
8/11/22 8:30,NSW1,2003.664,1,8/11/22 8:49
8/11/22 9:00,NSW1,2229.867,1,8/11/22 9:19
8/11/22 9:30,NSW1,2385.924,1,8/11/22 9:49
8/11/22 10:00,NSW1,2566.908,1,8/11/22 10:20
8/11/22 10:30,NSW1,2851.001,1,8/11/22 10:49
8/11/22 11:00,NSW1,2963.87,1,8/11/22 11:19
8/11/22 11:30,NSW1,3021.313,1,8/11/22 11:49
8/11/22 12:00,NSW1,3092.23,1,8/11/22 12:19
8/11/22 12:30,NSW1,3174.211,1,8/11/22 12:49
8/11/22 13:00,NSW1,3041.756,1,8/11/22 13:19
8/11/22 13:30,NSW1,3098.248,1,8/11/22 13:49
8/11/22 14:00,NSW1,2920.721,1,8/11/22 14:19
8/11/22 14:30,NSW1,2699.414,1,8/11/22 14:49
8/11/22 15:00,NSW1,2473.033,1,8/11/22 15:19
8/11/22 15:30,NSW1,2133.194,1,8/11/22 15:49
8/11/22 16:00,NSW1,1728.216,1,8/11/22 16:19
8/11/22 16:30,NSW1,1337.733,1,8/11/22 16:49
8/11/22 17:00,NSW1,903.031,1,8/11/22 17:19
8/11/22 17:30,NSW1,496.039,1,8/11/22 17:49
8/11/22 18:00,NSW1,206.339,1,8/11/22 18:19
8/11/22 18:30,NSW1,46.882,1,8/11/22 18:49
8/11/22 19:00,NSW1,1.184,1,8/11/22 19:19
8/11/22 19:30,NSW1,0,1,8/11/22 19:49
8/11/22 20:00,NSW1,0,1,8/11/22 20:19
8/11/22 20:30,NSW1,0,1,8/11/22 20:49
8/11/22 21:00,NSW1,0,1,8/11/22 21:19
8/11/22 21:30,NSW1,0,1,8/11/22 21:49
8/11/22 22:00,NSW1,0,1,8/11/22 22:19
8/11/22 22:30,NSW1,0,1,8/11/22 22:49
8/11/22 23:00,NSW1,0,1,8/11/22 23:19
8/11/22 23:30,NSW1,0,1,8/11/22 23:49
9/11/22 0:00,NSW1,0,1,9/11/22 0:19
9/11/22 0:30,NSW1,0,1,9/11/22 0:49
9/11/22 1:00,NSW1,0,1,9/11/22 1:19
9/11/22 1:30,NSW1,0,1,9/11/22 1:49
9/11/22 2:00,NSW1,0,1,9/11/22 2:19
9/11/22 2:30,NSW1,0,1,9/11/22 2:49
9/11/22 3:00,NSW1,0,1,9/11/22 3:19
9/11/22 3:30,NSW1,0,1,9/11/22 3:49
9/11/22 4:00,NSW1,0,1,9/11/22 4:19
9/11/22 4:30,NSW1,0,1,9/11/22 4:49
9/11/22 5:00,NSW1,3.535,1,9/11/22 5:19
9/11/22 5:30,NSW1,87.105,1,9/11/22 5:49
9/11/22 6:00,NSW1,328.252,1,9/11/22 6:19
9/11/22 6:30,NSW1,716.511,1,9/11/22 6:49
9/11/22 7:00,NSW1,1188.573,1,9/11/22 7:19
9/11/22 7:30,NSW1,1660.103,1,9/11/22 7:49
9/11/22 8:00,NSW1,2059.888,1,9/11/22 8:19
9/11/22 8:30,NSW1,2404.046,1,9/11/22 8:49
9/11/22 9:00,NSW1,2621.81,1,9/11/22 9:19
9/11/22 9:30,NSW1,2838.05,1,9/11/22 9:49
9/11/22 10:00,NSW1,2988.49,1,9/11/22 10:20
9/11/22 10:30,NSW1,3090.412,1,9/11/22 10:49
9/11/22 11:00,NSW1,3253.259,1,9/11/22 11:19
9/11/22 11:30,NSW1,3231.261,1,9/11/22 11:49
9/11/22 12:00,NSW1,3279.441,1,9/11/22 12:19
9/11/22 12:30,NSW1,3324.502,1,9/11/22 12:49
9/11/22 13:00,NSW1,3235.532,1,9/11/22 13:19
9/11/22 13:30,NSW1,3245.43,1,9/11/22 13:49
9/11/22 14:00,NSW1,3165.378,1,9/11/22 14:19
9/11/22 14:30,NSW1,2965.457,1,9/11/22 14:49
9/11/22 15:00,NSW1,2633.681,1,9/11/22 15:19
9/11/22 15:30,NSW1,2305.706,1,9/11/22 15:49
9/11/22 16:00,NSW1,1914.421,1,9/11/22 16:19
9/11/22 16:30,NSW1,1512.103,1,9/11/22 16:49
9/11/22 17:00,NSW1,1014.091,1,9/11/22 17:19
9/11/22 17:30,NSW1,579.953,1,9/11/22 17:49
9/11/22 18:00,NSW1,238.928,1,9/11/22 18:19
9/11/22 18:30,NSW1,51.808,1,9/11/22 18:49
9/11/22 19:00,NSW1,0.965,1,9/11/22 19:19
9/11/22 19:30,NSW1,0,1,9/11/22 19:49
9/11/22 20:00,NSW1,0,1,9/11/22 20:19
9/11/22 20:30,NSW1,0,1,9/11/22 20:49
9/11/22 21:00,NSW1,0,1,9/11/22 21:19
9/11/22 21:30,NSW1,0,1,9/11/22 21:49
9/11/22 22:00,NSW1,0,1,9/11/22 22:19
9/11/22 22:30,NSW1,0,1,9/11/22 22:49
9/11/22 23:00,NSW1,0,1,9/11/22 23:19
9/11/22 23:30,NSW1,0,1,9/11/22 23:49
10/11/22 0:00,NSW1,0,1,10/11/22 0:19
10/11/22 0:30,NSW1,0,1,10/11/22 0:49
10/11/22 1:00,NSW1,0,1,10/11/22 1:19
10/11/22 1:30,NSW1,0,1,10/11/22 1:49
10/11/22 2:00,NSW1,0,1,10/11/22 2:19
10/11/22 2:30,NSW1,0,1,10/11/22 2:49
10/11/22 3:00,NSW1,0,1,10/11/22 3:19
10/11/22 3:30,NSW1,0,1,10/11/22 3:49
10/11/22 4:00,NSW1,0,1,10/11/22 4:19
10/11/22 4:30,NSW1,0,1,10/11/22 4:49
10/11/22 5:00,NSW1,3.312,1,10/11/22 5:19
10/11/22 5:30,NSW1,80.83,1,10/11/22 5:49
10/11/22 6:00,NSW1,295.059,1,10/11/22 6:19
10/11/22 6:30,NSW1,632.539,1,10/11/22 6:49
10/11/22 7:00,NSW1,1102.295,1,10/11/22 7:19
10/11/22 7:30,NSW1,1558.484,1,10/11/22 7:49
10/11/22 8:00,NSW1,1970.594,1,10/11/22 8:19
10/11/22 8:30,NSW1,2258.567,1,10/11/22 8:49
10/11/22 9:00,NSW1,2478.62,1,10/11/22 9:19
10/11/22 9:30,NSW1,2834.041,1,10/11/22 9:49
10/11/22 10:00,NSW1,3256.055,1,10/11/22 10:20
10/11/22 10:30,NSW1,3327.124,1,10/11/22 10:49
10/11/22 11:00,NSW1,3405.437,1,10/11/22 11:19
10/11/22 11:30,NSW1,3378.294,1,10/11/22 11:49
10/11/22 12:00,NSW1,3321.026,1,10/11/22 12:19
10/11/22 12:30,NSW1,3306.798,1,10/11/22 12:49
10/11/22 13:00,NSW1,3186.765,1,10/11/22 13:19
10/11/22 13:30,NSW1,3156.555,1,10/11/22 13:49
10/11/22 14:00,NSW1,3026.007,1,10/11/22 14:19
10/11/22 14:30,NSW1,2882.264,1,10/11/22 14:49
10/11/22 15:00,NSW1,2574.548,1,10/11/22 15:19
10/11/22 15:30,NSW1,2243.674,1,10/11/22 15:49
10/11/22 16:00,NSW1,1842.477,1,10/11/22 16:19
10/11/22 16:30,NSW1,1419.645,1,10/11/22 16:49
10/11/22 17:00,NSW1,939.156,1,10/11/22 17:19
10/11/22 17:30,NSW1,484.157,1,10/11/22 17:49
10/11/22 18:00,NSW1,185.303,1,10/11/22 18:19
10/11/22 18:30,NSW1,38.553,1,10/11/22 18:49
10/11/22 19:00,NSW1,0.427,1,10/11/22 19:19
10/11/22 19:30,NSW1,0,1,10/11/22 19:49
10/11/22 20:00,NSW1,0,1,10/11/22 20:19
10/11/22 20:30,NSW1,0,1,10/11/22 20:49
10/11/22 21:00,NSW1,0,1,10/11/22 21:19
10/11/22 21:30,NSW1,0,1,10/11/22 21:49
10/11/22 22:00,NSW1,0,1,10/11/22 22:19
10/11/22 22:30,NSW1,0,1,10/11/22 22:49
10/11/22 23:00,NSW1,0,1,10/11/22 23:19
10/11/22 23:30,NSW1,0,1,10/11/22 23:49
11/11/22 0:00,NSW1,0,1,11/11/22 0:19
11/11/22 0:30,NSW1,0,1,11/11/22 0:49
11/11/22 1:00,NSW1,0,1,11/11/22 1:19
11/11/22 1:30,NSW1,0,1,11/11/22 1:49
11/11/22 2:00,NSW1,0,1,11/11/22 2:19
11/11/22 2:30,NSW1,0,1,11/11/22 2:49
11/11/22 3:00,NSW1,0,1,11/11/22 3:19
11/11/22 3:30,NSW1,0,1,11/11/22 3:49
11/11/22 4:00,NSW1,0,1,11/11/22 4:19
11/11/22 4:30,NSW1,0,1,11/11/22 4:49
11/11/22 5:00,NSW1,5.206,1,11/11/22 5:19
11/11/22 5:30,NSW1,100.764,1,11/11/22 5:49
11/11/22 6:00,NSW1,348.361,1,11/11/22 6:19
11/11/22 6:30,NSW1,722.728,1,11/11/22 6:49
11/11/22 7:00,NSW1,1139.847,1,11/11/22 7:19
11/11/22 7:30,NSW1,1529.934,1,11/11/22 7:49
11/11/22 8:00,NSW1,1930.802,1,11/11/22 8:19
11/11/22 8:30,NSW1,2326.479,1,11/11/22 8:49
11/11/22 9:00,NSW1,2492.988,1,11/11/22 9:19
11/11/22 9:30,NSW1,2604.709,1,11/11/22 9:49
11/11/22 10:00,NSW1,2758.885,1,11/11/22 10:20
11/11/22 10:30,NSW1,2896.714,1,11/11/22 10:49
11/11/22 11:00,NSW1,2943.558,1,11/11/22 11:19
11/11/22 11:30,NSW1,3074.229,1,11/11/22 11:49
11/11/22 12:00,NSW1,2933.116,1,11/11/22 12:19
11/11/22 12:30,NSW1,2727.434,1,11/11/22 12:49
11/11/22 13:00,NSW1,2659.804,1,11/11/22 13:19
11/11/22 13:30,NSW1,2343.919,1,11/11/22 13:49
11/11/22 14:00,NSW1,1952.854,1,11/11/22 14:19
11/11/22 14:30,NSW1,1686.067,1,11/11/22 14:49
11/11/22 15:00,NSW1,1319.678,1,11/11/22 15:19
11/11/22 15:30,NSW1,1088.92,1,11/11/22 15:49
11/11/22 16:00,NSW1,953.632,1,11/11/22 16:19
11/11/22 16:30,NSW1,799.178,1,11/11/22 16:49
11/11/22 17:00,NSW1,615.58,1,11/11/22 17:19
11/11/22 17:30,NSW1,483.765,1,11/11/22 17:49
11/11/22 18:00,NSW1,246.166,1,11/11/22 18:19
11/11/22 18:30,NSW1,62.615,1,11/11/22 18:49
11/11/22 19:00,NSW1,1.707,1,11/11/22 19:19
11/11/22 19:30,NSW1,0,1,11/11/22 19:49
11/11/22 20:00,NSW1,0,1,11/11/22 20:19
11/11/22 20:30,NSW1,0,1,11/11/22 20:49
11/11/22 21:00,NSW1,0,1,11/11/22 21:19
11/11/22 21:30,NSW1,0,1,11/11/22 21:49
11/11/22 22:00,NSW1,0,1,11/11/22 22:19
11/11/22 22:30,NSW1,0,1,11/11/22 22:49
11/11/22 23:00,NSW1,0,1,11/11/22 23:19
11/11/22 23:30,NSW1,0,1,11/11/22 23:49
12/11/22 0:00,NSW1,0,1,12/11/22 0:19
12/11/22 0:30,NSW1,0,1,12/11/22 0:49
12/11/22 1:00,NSW1,0,1,12/11/22 1:19
12/11/22 1:30,NSW1,0,1,12/11/22 1:49
12/11/22 2:00,NSW1,0,1,12/11/22 2:19
12/11/22 2:30,NSW1,0,1,12/11/22 2:49
12/11/22 3:00,NSW1,0,1,12/11/22 3:19
12/11/22 3:30,NSW1,0,1,12/11/22 3:49
12/11/22 4:00,NSW1,0,1,12/11/22 4:19
12/11/22 4:30,NSW1,0,1,12/11/22 4:49
12/11/22 5:00,NSW1,5.504,1,12/11/22 5:19
12/11/22 5:30,NSW1,94.594,1,12/11/22 5:49
12/11/22 6:00,NSW1,337.31,1,12/11/22 6:19
12/11/22 6:30,NSW1,698.401,1,12/11/22 6:49
12/11/22 7:00,NSW1,1128.078,1,12/11/22 7:19
12/11/22 7:30,NSW1,1635.892,1,12/11/22 7:49
12/11/22 8:00,NSW1,2070.531,1,12/11/22 8:19
12/11/22 8:30,NSW1,2476.941,1,12/11/22 8:49
12/11/22 9:00,NSW1,2794.695,1,12/11/22 9:19
12/11/22 9:30,NSW1,3050.889,1,12/11/22 9:49
12/11/22 10:00,NSW1,3224.4,1,12/11/22 10:20
12/11/22 10:30,NSW1,3373.785,1,12/11/22 10:49
12/11/22 11:00,NSW1,3409.742,1,12/11/22 11:19
12/11/22 11:30,NSW1,3422.107,1,12/11/22 11:49
12/11/22 12:00,NSW1,3381.178,1,12/11/22 12:19
12/11/22 12:30,NSW1,3300.888,1,12/11/22 12:49
12/11/22 13:00,NSW1,3179.528,1,12/11/22 13:19
12/11/22 13:30,NSW1,2960.961,1,12/11/22 13:49
12/11/22 14:00,NSW1,2671.175,1,12/11/22 14:19
12/11/22 14:30,NSW1,2192.288,1,12/11/22 14:49
12/11/22 15:00,NSW1,1554.584,1,12/11/22 15:19
12/11/22 15:30,NSW1,1252.19,1,12/11/22 15:49
12/11/22 16:00,NSW1,911.287,1,12/11/22 16:19
12/11/22 16:30,NSW1,601.43,1,12/11/22 16:49
12/11/22 17:00,NSW1,384.01,1,12/11/22 17:19
12/11/22 17:30,NSW1,312.496,1,12/11/22 17:49
12/11/22 18:00,NSW1,167.463,1,12/11/22 18:19
12/11/22 18:30,NSW1,33.995,1,12/11/22 18:49
12/11/22 19:00,NSW1,0.705,1,12/11/22 19:19
12/11/22 19:30,NSW1,0,1,12/11/22 19:49
12/11/22 20:00,NSW1,0,1,12/11/22 20:19
12/11/22 20:30,NSW1,0,1,12/11/22 20:49
12/11/22 21:00,NSW1,0,1,12/11/22 21:19
12/11/22 21:30,NSW1,0,1,12/11/22 21:49
12/11/22 22:00,NSW1,0,1,12/11/22 22:19
12/11/22 22:30,NSW1,0,1,12/11/22 22:49
12/11/22 23:00,NSW1,0,1,12/11/22 23:19
12/11/22 23:30,NSW1,0,1,12/11/22 23:49
13/11/22 0:00,NSW1,0,1,13/11/22 0:19
13/11/22 0:30,NSW1,0,1,13/11/22 0:49
13/11/22 1:00,NSW1,0,1,13/11/22 1:19
13/11/22 1:30,NSW1,0,1,13/11/22 1:49
13/11/22 2:00,NSW1,0,1,13/11/22 2:19
13/11/22 2:30,NSW1,0,1,13/11/22 2:49
13/11/22 3:00,NSW1,0,1,13/11/22 3:19
13/11/22 3:30,NSW1,0,1,13/11/22 3:49
13/11/22 4:00,NSW1,0,1,13/11/22 4:19
13/11/22 4:30,NSW1,0,1,13/11/22 4:49
13/11/22 5:00,NSW1,6.915,1,13/11/22 5:19
13/11/22 5:30,NSW1,99.322,1,13/11/22 5:49
13/11/22 6:00,NSW1,236.929,1,13/11/22 6:19
13/11/22 6:30,NSW1,407.026,1,13/11/22 6:49
13/11/22 7:00,NSW1,606.724,1,13/11/22 7:19
13/11/22 7:30,NSW1,894.978,1,13/11/22 7:49
13/11/22 8:00,NSW1,1021.726,1,13/11/22 8:19
13/11/22 8:30,NSW1,1147.71,1,13/11/22 8:49
13/11/22 9:00,NSW1,1128.577,1,13/11/22 9:19
13/11/22 9:30,NSW1,1085.763,1,13/11/22 9:49
13/11/22 10:00,NSW1,1126.763,1,13/11/22 10:20
13/11/22 10:30,NSW1,1332.943,1,13/11/22 10:49
13/11/22 11:00,NSW1,1542.759,1,13/11/22 11:19
13/11/22 11:30,NSW1,1881.261,1,13/11/22 11:49
13/11/22 12:00,NSW1,2369.908,1,13/11/22 12:19
13/11/22 12:30,NSW1,2341.146,1,13/11/22 12:49
13/11/22 13:00,NSW1,2214.889,1,13/11/22 13:19
13/11/22 13:30,NSW1,2019.456,1,13/11/22 13:49
13/11/22 14:00,NSW1,1607.603,1,13/11/22 14:19
13/11/22 14:30,NSW1,1294.401,1,13/11/22 14:49
13/11/22 15:00,NSW1,1137.111,1,13/11/22 15:19
13/11/22 15:30,NSW1,989.2,1,13/11/22 15:49
13/11/22 16:00,NSW1,758.165,1,13/11/22 16:19
13/11/22 16:30,NSW1,551.263,1,13/11/22 16:49
13/11/22 17:00,NSW1,302.52,1,13/11/22 17:19
13/11/22 17:30,NSW1,147.06,1,13/11/22 17:49
13/11/22 18:00,NSW1,47.536,1,13/11/22 18:19
13/11/22 18:30,NSW1,10.584,1,13/11/22 18:49
13/11/22 19:00,NSW1,0.61,1,13/11/22 19:19
13/11/22 19:30,NSW1,0,1,13/11/22 19:49
13/11/22 20:00,NSW1,0,1,13/11/22 20:19
13/11/22 20:30,NSW1,0,1,13/11/22 20:49
13/11/22 21:00,NSW1,0,1,13/11/22 21:19
13/11/22 21:30,NSW1,0,1,13/11/22 21:49
13/11/22 22:00,NSW1,0,1,13/11/22 22:19
13/11/22 22:30,NSW1,0,1,13/11/22 22:49
13/11/22 23:00,NSW1,0,1,13/11/22 23:19
13/11/22 23:30,NSW1,0,1,13/11/22 23:49
14/11/22 0:00,NSW1,0,1,14/11/22 0:19
14/11/22 0:30,NSW1,0,1,14/11/22 0:49
14/11/22 1:00,NSW1,0,1,14/11/22 1:19
14/11/22 1:30,NSW1,0,1,14/11/22 1:49
14/11/22 2:00,NSW1,0,1,14/11/22 2:19
14/11/22 2:30,NSW1,0,1,14/11/22 2:49
14/11/22 3:00,NSW1,0,1,14/11/22 3:19
14/11/22 3:30,NSW1,0,1,14/11/22 3:49
14/11/22 4:00,NSW1,0,1,14/11/22 4:19
14/11/22 4:30,NSW1,0,1,14/11/22 4:49
14/11/22 5:00,NSW1,1.874,1,14/11/22 5:19
14/11/22 5:30,NSW1,42.842,1,14/11/22 5:49
14/11/22 6:00,NSW1,135.417,1,14/11/22 6:19
14/11/22 6:30,NSW1,305.025,1,14/11/22 6:49
14/11/22 7:00,NSW1,658.488,1,14/11/22 7:19
14/11/22 7:30,NSW1,1291.664,1,14/11/22 7:49
14/11/22 8:00,NSW1,1805.34,1,14/11/22 8:19
14/11/22 8:30,NSW1,2184.237,1,14/11/22 8:49
14/11/22 9:00,NSW1,2515.384,1,14/11/22 9:19
14/11/22 9:30,NSW1,2851.963,1,14/11/22 9:49
14/11/22 10:00,NSW1,3018.18,1,14/11/22 10:20
14/11/22 10:30,NSW1,3165.067,1,14/11/22 10:49
14/11/22 11:00,NSW1,3174.558,1,14/11/22 11:19
14/11/22 11:30,NSW1,3143.483,1,14/11/22 11:49
14/11/22 12:00,NSW1,3248.189,1,14/11/22 12:19
14/11/22 12:30,NSW1,3102.665,1,14/11/22 12:49
14/11/22 13:00,NSW1,3107.828,1,14/11/22 13:19
14/11/22 13:30,NSW1,3195.153,1,14/11/22 13:49
14/11/22 14:00,NSW1,3034.362,1,14/11/22 14:19
